,f76c0170818244629de4544805f93a59_mae_min,f76c0170818244629de4544805f93a59_mae_mean,f76c0170818244629de4544805f93a59_mae_max,c4ec13e65fe74b399fc9e325a9966fef_mae_min,c4ec13e65fe74b399fc9e325a9966fef_mae_mean,c4ec13e65fe74b399fc9e325a9966fef_mae_max,6abe7a9940c04b47819689070100e5e6_mae_min,6abe7a9940c04b47819689070100e5e6_mae_mean,6abe7a9940c04b47819689070100e5e6_mae_max,70f5be887eff42e8a216780752644b2f_mae_min,70f5be887eff42e8a216780752644b2f_mae_mean,70f5be887eff42e8a216780752644b2f_mae_max,db9f0fae83c949eaad5d1176a43dae47_mae_min,db9f0fae83c949eaad5d1176a43dae47_mae_mean,db9f0fae83c949eaad5d1176a43dae47_mae_max,f76c0170818244629de4544805f93a59_mse_min,f76c0170818244629de4544805f93a59_mse_mean,f76c0170818244629de4544805f93a59_mse_max,c4ec13e65fe74b399fc9e325a9966fef_mse_min,c4ec13e65fe74b399fc9e325a9966fef_mse_mean,c4ec13e65fe74b399fc9e325a9966fef_mse_max,6abe7a9940c04b47819689070100e5e6_mse_min,6abe7a9940c04b47819689070100e5e6_mse_mean,6abe7a9940c04b47819689070100e5e6_mse_max,70f5be887eff42e8a216780752644b2f_mse_min,70f5be887eff42e8a216780752644b2f_mse_mean,70f5be887eff42e8a216780752644b2f_mse_max,db9f0fae83c949eaad5d1176a43dae47_mse_min,db9f0fae83c949eaad5d1176a43dae47_mse_mean,db9f0fae83c949eaad5d1176a43dae47_mse_max,f76c0170818244629de4544805f93a59_msssim_min,f76c0170818244629de4544805f93a59_msssim_mean,f76c0170818244629de4544805f93a59_msssim_max,c4ec13e65fe74b399fc9e325a9966fef_msssim_min,c4ec13e65fe74b399fc9e325a9966fef_msssim_mean,c4ec13e65fe74b399fc9e325a9966fef_msssim_max,6abe7a9940c04b47819689070100e5e6_msssim_min,6abe7a9940c04b47819689070100e5e6_msssim_mean,6abe7a9940c04b47819689070100e5e6_msssim_max,70f5be887eff42e8a216780752644b2f_msssim_min,70f5be887eff42e8a216780752644b2f_msssim_mean,70f5be887eff42e8a216780752644b2f_msssim_max,db9f0fae83c949eaad5d1176a43dae47_msssim_min,db9f0fae83c949eaad5d1176a43dae47_msssim_mean,db9f0fae83c949eaad5d1176a43dae47_msssim_max,f76c0170818244629de4544805f93a59_wasserstein_min,f76c0170818244629de4544805f93a59_wasserstein_mean,f76c0170818244629de4544805f93a59_wasserstein_max,c4ec13e65fe74b399fc9e325a9966fef_wasserstein_min,c4ec13e65fe74b399fc9e325a9966fef_wasserstein_mean,c4ec13e65fe74b399fc9e325a9966fef_wasserstein_max,6abe7a9940c04b47819689070100e5e6_wasserstein_min,6abe7a9940c04b47819689070100e5e6_wasserstein_mean,6abe7a9940c04b47819689070100e5e6_wasserstein_max,70f5be887eff42e8a216780752644b2f_wasserstein_min,70f5be887eff42e8a216780752644b2f_wasserstein_mean,70f5be887eff42e8a216780752644b2f_wasserstein_max,db9f0fae83c949eaad5d1176a43dae47_wasserstein_min,db9f0fae83c949eaad5d1176a43dae47_wasserstein_mean,db9f0fae83c949eaad5d1176a43dae47_wasserstein_max
10,1.277588129043579,1.2913467958569527,1.3022966384887695,1.5413193702697754,1.5548255071043968,1.5709120035171509,1.535987377166748,1.5496974289417267,1.5660183429718018,1.4991698265075684,1.5136841014027596,1.529096007347107,1.5582515001296997,1.5713228955864906,1.5883302688598633,2.892134666442871,2.952798143029213,3.0045342445373535,4.154996871948242,4.223850578069687,4.322538375854492,4.1301398277282715,4.20259627699852,4.294357776641846,3.9145724773406982,3.9890455156564713,4.0783371925354,4.172542572021484,4.247203707695007,4.349391460418701,0.804602861404419,0.8247423730790615,0.8343160152435303,0.7213531732559204,0.7531522810459137,0.7690015435218811,0.7167527079582214,0.7517780214548111,0.7750580310821533,0.7285758852958679,0.7624444365501404,0.7798291444778442,0.692192792892456,0.7295048236846924,0.7466177940368652,-1.6057864e-05,-1.3367506e-05,-1.0788441e-05,166.89436,169.3482,171.26718,156.63345,158.71765,160.49275,128.76982,130.49364,131.86554,330.8165,335.3122,338.08774
11,1.268572449684143,1.281491331756115,1.2921494245529175,1.530066728591919,1.5438198447227478,1.5584713220596313,1.5318245887756348,1.5441145971417427,1.5601272583007812,1.4888942241668701,1.502190075814724,1.5176870822906494,1.543539047241211,1.5578903779387474,1.574951171875,2.857050657272339,2.91391584277153,2.9644644260406494,4.091320991516113,4.159374415874481,4.246929168701172,4.11453914642334,4.178416550159454,4.267552375793457,3.8631601333618164,3.9300171732902527,4.015353202819824,4.114767074584961,4.192404270172119,4.297680377960205,0.8078373670578003,0.8278461284935474,0.8366551995277405,0.7254525423049927,0.7580438330769539,0.7737755179405212,0.7182365655899048,0.7538894042372704,0.7725139856338501,0.7328197956085205,0.7651175335049629,0.7797523736953735,0.7039636373519897,0.7380508184432983,0.7530804872512817,-1.1328608e-05,-8.861069e-06,-6.271526e-06,151.4508,153.65918,155.40012,163.71802,166.00943,167.8039,126.53964,128.26013,129.65996,293.263,297.1309,299.5438
12,1.2653164863586426,1.277788445353508,1.2870066165924072,1.5287537574768066,1.5430597737431526,1.557914137840271,1.5266042947769165,1.5385521054267883,1.5527931451797485,1.4947731494903564,1.5067593157291412,1.5207527875900269,1.540679931640625,1.5537015944719315,1.5710805654525757,2.838303565979004,2.8926999270915985,2.937257766723633,4.073762893676758,4.1438537538051605,4.235331058502197,4.088624477386475,4.148108065128326,4.222315788269043,3.882032632827759,3.9434777945280075,4.0250349044799805,4.096366882324219,4.165812104940414,4.267688274383545,0.8109567761421204,0.8306923843920231,0.8400816917419434,0.7308494448661804,0.7619680054485798,0.7743796110153198,0.7227410674095154,0.7585829645395279,0.7747945785522461,0.7351211309432983,0.7667830102145672,0.7807251214981079,0.7069586515426636,0.7427980341017246,0.761902391910553,-1.4496967e-05,-1.2447708e-05,-9.607524e-06,156.0882,158.22723,159.97096,138.86507,140.52307,141.86089,114.64398,116.10281,117.31993,264.9537,268.40793,270.80478
13,1.2585976123809814,1.270853154361248,1.2807700634002686,1.5078134536743164,1.5212400406599045,1.5348358154296875,1.511531114578247,1.5234913602471352,1.5380877256393433,1.4765042066574097,1.4904254600405693,1.5055772066116333,1.5594549179077148,1.571592465043068,1.5867763757705688,2.805744171142578,2.8603885918855667,2.905975580215454,3.9875617027282715,4.050726622343063,4.13419771194458,3.989063024520874,4.048591703176498,4.123310565948486,3.7983667850494385,3.8641798347234726,3.9423699378967285,4.185102462768555,4.250123351812363,4.346163749694824,0.8136908411979675,0.8328671008348465,0.8414815068244934,0.7313072681427002,0.7636684775352478,0.7792316675186157,0.7267703413963318,0.7608611807227135,0.7729208469390869,0.7391223311424255,0.7696917094290257,0.7820934057235718,0.7081180214881897,0.7441757917404175,0.7604833245277405,-1.2699515e-05,-1.0625692e-05,-8.128583e-06,146.89337,148.96869,150.54053,142.25296,144.29619,145.87051,110.7281,112.16155,113.33971,263.32874,266.75116,269.37628
14,1.2502219676971436,1.263577826321125,1.2733564376831055,1.5019184350967407,1.514958880841732,1.528976559638977,1.498640775680542,1.5091203078627586,1.5227625370025635,1.4717085361480713,1.4836603179574013,1.4974936246871948,1.5904463529586792,1.6037800312042236,1.620011568069458,2.776495933532715,2.833721622824669,2.881788492202759,3.9434731006622314,4.005331754684448,4.088417053222656,3.932593822479248,3.983384817838669,4.05280876159668,3.7588117122650146,3.82305708527565,3.8961780071258545,4.346281051635742,4.422275722026825,4.522130012512207,0.8162580132484436,0.8353714793920517,0.8444045186042786,0.7370561361312866,0.7672423459589481,0.7798888087272644,0.7327837347984314,0.7653569281101227,0.7777086496353149,0.741524338722229,0.7717071399092674,0.7843679785728455,0.7140834927558899,0.7489886544644833,0.7638238668441772,-1.0276213e-05,-8.190749e-06,-4.7571957e-06,153.07071,155.37068,157.15524,128.94319,130.7894,132.16711,118.95979,120.54397,121.947556,275.32175,278.63373,281.28775
15,1.2463250160217285,1.2593383118510246,1.2691295146942139,1.4909586906433105,1.504916712641716,1.5175549983978271,1.4948954582214355,1.5062934383749962,1.518720030784607,1.4562971591949463,1.4699169769883156,1.4828269481658936,1.540037751197815,1.5544753298163414,1.5722241401672363,2.7557687759399414,2.8117099702358246,2.8580713272094727,3.882585287094116,3.9476083517074585,4.018695831298828,3.907351493835449,3.9617394655942917,4.026183128356934,3.699690341949463,3.764528065919876,3.829348564147949,4.100318908691406,4.178516060113907,4.283871173858643,0.8184671998023987,0.8368545956909657,0.8452116250991821,0.739870011806488,0.7696106173098087,0.7840111255645752,0.7370424866676331,0.7692495621740818,0.7812171578407288,0.7464596629142761,0.7763373106718063,0.7892553210258484,0.7157340049743652,0.7508233338594437,0.7642903923988342,-1.9103289e-05,-1.6820617e-05,-1.4178455e-05,136.2658,138.17316,139.71349,120.90245,122.48661,123.706024,113.57593,115.112976,116.53465,252.49219,255.59445,258.1844
16,1.2395062446594238,1.2523564025759697,1.2620707750320435,1.4819762706756592,1.494159609079361,1.507699966430664,1.4809101819992065,1.4916875287890434,1.5051777362823486,1.4563063383102417,1.470055177807808,1.4834908246994019,1.5189874172210693,1.5317405015230179,1.5492724180221558,2.7279906272888184,2.782289609313011,2.8280937671661377,3.8376550674438477,3.89389905333519,3.965343475341797,3.8278255462646484,3.880520224571228,3.949352264404297,3.689702033996582,3.755103588104248,3.8248682022094727,4.002175331115723,4.069572567939758,4.1782002449035645,0.8203988671302795,0.8388014398515224,0.846785306930542,0.7458055019378662,0.7771253362298012,0.7935548424720764,0.7431684732437134,0.774318739771843,0.7859660983085632,0.7492340803146362,0.7792461439967155,0.7911396026611328,0.7205444574356079,0.7526855915784836,0.7675502300262451,-1.9423664e-05,-1.695333e-05,-1.4021993e-05,128.30952,130.09756,131.49055,130.92801,132.70204,134.06406,108.08226,109.5029,110.8521,245.2276,248.55112,250.95111
17,1.232893943786621,1.2456833496689796,1.2543809413909912,1.4827368259429932,1.4948717206716537,1.5078182220458984,1.47030508518219,1.481590062379837,1.494929313659668,1.4461588859558105,1.459541216492653,1.4736531972885132,1.5237269401550293,1.535907819867134,1.5517204999923706,2.6982579231262207,2.750888615846634,2.794046401977539,3.8400328159332275,3.895843490958214,3.9650115966796875,3.7719640731811523,3.8253576904535294,3.8932948112487793,3.641399383544922,3.7046580761671066,3.774233102798462,4.022418022155762,4.088388174772263,4.186121940612793,0.8232972621917725,0.841760765761137,0.8503627181053162,0.7483651638031006,0.7793760262429714,0.7972259521484375,0.7492641806602478,0.7777266465127468,0.7893890142440796,0.752320408821106,0.7810493819415569,0.7920078039169312,0.7250503301620483,0.7563078999519348,0.7691854238510132,-2.271682e-05,-2.0164996e-05,-1.7454848e-05,135.71182,137.65424,139.20529,123.99959,125.76619,127.152985,106.38199,107.753235,108.97275,234.26132,237.38326,239.58786
18,1.2285211086273193,1.2406546026468277,1.2497004270553589,1.4750566482543945,1.488687977194786,1.500487208366394,1.4603304862976074,1.4722871258854866,1.4853413105010986,1.437612533569336,1.4500278607010841,1.4630011320114136,1.5216174125671387,1.5330400168895721,1.5489975214004517,2.676579713821411,2.727518707513809,2.770075559616089,3.7978157997131348,3.860968202352524,3.9241602420806885,3.7204864025115967,3.7750655710697174,3.8392269611358643,3.59629487991333,3.6570650339126587,3.7231147289276123,4.02039909362793,4.083081007003784,4.181625843048096,0.8255890011787415,0.8432315438985825,0.8513351678848267,0.7516298294067383,0.7829701229929924,0.8026543259620667,0.7513449192047119,0.7814510203897953,0.7940730452537537,0.7555949091911316,0.7850584499537945,0.7965552806854248,0.7258189916610718,0.7571503482758999,0.7698662877082825,-2.2036955e-05,-1.955987e-05,-1.6402453e-05,129.08414,130.842,132.31055,113.62117,115.12161,116.39502,107.485016,108.90821,110.21335,214.60947,217.67448,219.67307
19,1.220897912979126,1.2334022521972656,1.2427335977554321,1.461871862411499,1.4751926735043526,1.4877562522888184,1.4563277959823608,1.4668168425559998,1.479300618171692,1.4422340393066406,1.4538654014468193,1.4656436443328857,1.522531270980835,1.5346356704831123,1.5501240491867065,2.6490345001220703,2.701497659087181,2.744854688644409,3.7237305641174316,3.785263478755951,3.8518519401550293,3.696378707885742,3.749029576778412,3.8115975856781006,3.6145176887512207,3.6699757426977158,3.7269513607025146,4.021191596984863,4.082081139087677,4.17910623550415,0.8274744749069214,0.844327125698328,0.8524733185768127,0.7570344805717468,0.7862194553017616,0.8040851354598999,0.7565752267837524,0.7841131240129471,0.7969008684158325,0.7571738362312317,0.7857516035437584,0.7974602580070496,0.731920599937439,0.7638177648186684,0.7797995805740356,-1.8961728e-05,-1.620187e-05,-1.2647361e-05,128.0165,129.69327,131.11165,109.466064,110.932495,112.18866,105.86838,107.28583,108.60268,212.84747,215.76057,217.83777
20,1.2162338495254517,1.2285713851451874,1.2369235754013062,1.4489593505859375,1.4612863957881927,1.4734522104263306,1.4444963932037354,1.4552675932645798,1.4672924280166626,1.4276617765426636,1.4396020844578743,1.4520721435546875,1.512280821800232,1.5236927792429924,1.5398610830307007,2.629457950592041,2.6811190992593765,2.721891164779663,3.6649460792541504,3.7198700308799744,3.7832155227661133,3.635237216949463,3.686519294977188,3.7478158473968506,3.544475555419922,3.600126266479492,3.662229299545288,3.9676241874694824,4.028148680925369,4.125485897064209,0.8288648128509521,0.846263874322176,0.8543320298194885,0.7575162649154663,0.7874714434146881,0.8067704439163208,0.7609189748764038,0.7881521582603455,0.8015368580818176,0.7605639696121216,0.7888602241873741,0.8006720542907715,0.733057975769043,0.7643764689564705,0.7786965370178223,-2.1148473e-05,-1.8349616e-05,-1.4878809e-05,128.42334,130.23932,131.8042,116.12016,117.85126,119.297,101.42981,102.75854,103.962814,204.04623,206.70535,208.69292
21,1.2127165794372559,1.2250262275338173,1.2335426807403564,1.4457241296768188,1.458213858306408,1.4702335596084595,1.4324193000793457,1.443659633398056,1.4559861421585083,1.421518325805664,1.4332983046770096,1.4448567628860474,1.5083528757095337,1.5200450047850609,1.536321997642517,2.6160953044891357,2.6663624942302704,2.7072598934173584,3.6471149921417236,3.703953668475151,3.768847703933716,3.569824695587158,3.622440531849861,3.6819863319396973,3.512258291244507,3.5676538050174713,3.626573085784912,3.9512104988098145,4.010309934616089,4.103919982910156,0.8315035104751587,0.8493915870785713,0.8570429682731628,0.7632681131362915,0.7917123101651669,0.8110076189041138,0.7653374671936035,0.7916199862957001,0.8040013909339905,0.7632277607917786,0.7917454689741135,0.804275393486023,0.7358603477478027,0.7658507525920868,0.7773141264915466,-2.6527792e-05,-2.361869e-05,-1.9658357e-05,122.21304,123.96327,125.2619,117.08908,118.75697,120.16756,104.36694,105.77667,107.11615,201.1391,203.71643,205.91086
