,e25c6b40324643c3afc1cf42981b11b5_mae_min,e25c6b40324643c3afc1cf42981b11b5_mae_mean,e25c6b40324643c3afc1cf42981b11b5_mae_max,e1d15a0615ca489aa6a17ec60247d0af_mae_min,e1d15a0615ca489aa6a17ec60247d0af_mae_mean,e1d15a0615ca489aa6a17ec60247d0af_mae_max,3f48868c52404eb0a833897aa4642871_mae_min,3f48868c52404eb0a833897aa4642871_mae_mean,3f48868c52404eb0a833897aa4642871_mae_max,1824682ae27c48669665cf042052d584_mae_min,1824682ae27c48669665cf042052d584_mae_mean,1824682ae27c48669665cf042052d584_mae_max,feda42500d2b45549be96f1bf62b0b03_mae_min,feda42500d2b45549be96f1bf62b0b03_mae_mean,feda42500d2b45549be96f1bf62b0b03_mae_max,e25c6b40324643c3afc1cf42981b11b5_mse_min,e25c6b40324643c3afc1cf42981b11b5_mse_mean,e25c6b40324643c3afc1cf42981b11b5_mse_max,e1d15a0615ca489aa6a17ec60247d0af_mse_min,e1d15a0615ca489aa6a17ec60247d0af_mse_mean,e1d15a0615ca489aa6a17ec60247d0af_mse_max,3f48868c52404eb0a833897aa4642871_mse_min,3f48868c52404eb0a833897aa4642871_mse_mean,3f48868c52404eb0a833897aa4642871_mse_max,1824682ae27c48669665cf042052d584_mse_min,1824682ae27c48669665cf042052d584_mse_mean,1824682ae27c48669665cf042052d584_mse_max,feda42500d2b45549be96f1bf62b0b03_mse_min,feda42500d2b45549be96f1bf62b0b03_mse_mean,feda42500d2b45549be96f1bf62b0b03_mse_max,e25c6b40324643c3afc1cf42981b11b5_msssim_min,e25c6b40324643c3afc1cf42981b11b5_msssim_mean,e25c6b40324643c3afc1cf42981b11b5_msssim_max,e1d15a0615ca489aa6a17ec60247d0af_msssim_min,e1d15a0615ca489aa6a17ec60247d0af_msssim_mean,e1d15a0615ca489aa6a17ec60247d0af_msssim_max,3f48868c52404eb0a833897aa4642871_msssim_min,3f48868c52404eb0a833897aa4642871_msssim_mean,3f48868c52404eb0a833897aa4642871_msssim_max,1824682ae27c48669665cf042052d584_msssim_min,1824682ae27c48669665cf042052d584_msssim_mean,1824682ae27c48669665cf042052d584_msssim_max,feda42500d2b45549be96f1bf62b0b03_msssim_min,feda42500d2b45549be96f1bf62b0b03_msssim_mean,feda42500d2b45549be96f1bf62b0b03_msssim_max,e25c6b40324643c3afc1cf42981b11b5_wasserstein_min,e25c6b40324643c3afc1cf42981b11b5_wasserstein_mean,e25c6b40324643c3afc1cf42981b11b5_wasserstein_max,e1d15a0615ca489aa6a17ec60247d0af_wasserstein_min,e1d15a0615ca489aa6a17ec60247d0af_wasserstein_mean,e1d15a0615ca489aa6a17ec60247d0af_wasserstein_max,3f48868c52404eb0a833897aa4642871_wasserstein_min,3f48868c52404eb0a833897aa4642871_wasserstein_mean,3f48868c52404eb0a833897aa4642871_wasserstein_max,1824682ae27c48669665cf042052d584_wasserstein_min,1824682ae27c48669665cf042052d584_wasserstein_mean,1824682ae27c48669665cf042052d584_wasserstein_max,feda42500d2b45549be96f1bf62b0b03_wasserstein_min,feda42500d2b45549be96f1bf62b0b03_wasserstein_mean,feda42500d2b45549be96f1bf62b0b03_wasserstein_max
228,1.0312347412109375,1.0558806881308556,1.0784199237823486,1.3037006855010986,1.3363981544971466,1.3624920845031738,1.2800655364990234,1.315442979335785,1.3372797966003418,1.2481238842010498,1.2833569198846817,1.3118150234222412,1.3647979497909546,1.3995880708098412,1.4196155071258545,2.2037367820739746,2.3544002324342728,2.4708800315856934,3.496056079864502,3.6858887672424316,3.873059034347534,3.3729705810546875,3.5762074887752533,3.7300524711608887,3.156496286392212,3.366247519850731,3.5477094650268555,3.8176212310791016,4.035093247890472,4.193393707275391,0.867331326007843,0.8973189853131771,0.9181927442550659,0.8773975968360901,0.8884901516139507,0.8996534943580627,0.8649989366531372,0.8901874236762524,0.9049830436706543,0.8686162829399109,0.8928663618862629,0.9037750959396362,0.8657538294792175,0.8820468001067638,0.8927516937255859,1.8619001e-05,2.0934036e-05,2.4367124e-05,20.97268,21.280025,21.683363,17.937187,18.251928,18.548626,16.08872,16.372822,16.59623,30.566315,31.565569,32.919197
229,1.0217446088790894,1.0522301197052002,1.0746804475784302,1.3062922954559326,1.3413410931825638,1.3681164979934692,1.282932162284851,1.3177034333348274,1.338794231414795,1.2517892122268677,1.2871068194508553,1.3125742673873901,1.3637542724609375,1.397845782339573,1.4202907085418701,2.1822588443756104,2.3444023728370667,2.466092824935913,3.5019843578338623,3.7120975106954575,3.903304100036621,3.4123358726501465,3.6068877428770065,3.757673978805542,3.1618688106536865,3.3670918494462967,3.535151481628418,3.811361312866211,4.032466918230057,4.202335357666016,0.8723732233047485,0.8979375921189785,0.919845461845398,0.8749476075172424,0.8882144428789616,0.8993809223175049,0.8642342686653137,0.8897857330739498,0.9052462577819824,0.8745005130767822,0.8942558392882347,0.9078839421272278,0.8658952713012695,0.8816297277808189,0.8939543962478638,1.54078e-05,1.8005492e-05,2.0500273e-05,20.552834,20.838856,21.216587,18.054207,18.399536,18.801182,15.631711,15.920853,16.137579,27.795715,28.922045,29.759148
230,1.0270657539367676,1.0558896586298943,1.076167106628418,1.295921802520752,1.3307278379797935,1.3552777767181396,1.2771142721176147,1.3088788613677025,1.3325445652008057,1.2570055723190308,1.2911224216222763,1.3174731731414795,1.3609883785247803,1.3933549746870995,1.4115190505981445,2.1892435550689697,2.3519649654626846,2.466329574584961,3.472010374069214,3.6739124953746796,3.8509762287139893,3.346317768096924,3.534123808145523,3.6961305141448975,3.1939151287078857,3.4016487151384354,3.5783045291900635,3.7917213439941406,4.008087679743767,4.161545276641846,0.8641501665115356,0.8944187015295029,0.9178296327590942,0.8768389821052551,0.8896334171295166,0.9009720683097839,0.8691180944442749,0.8919718563556671,0.9069510102272034,0.8698893785476685,0.8923989608883858,0.9027142524719238,0.8712144494056702,0.8841881565749645,0.8940810561180115,1.0386109e-05,1.27272215e-05,1.5828758e-05,21.297451,21.66011,22.061478,18.550179,18.931047,19.35418,15.6514635,15.845877,16.04559,27.756233,28.528297,29.314518
231,1.0297465324401855,1.0569527670741081,1.0766198635101318,1.3083515167236328,1.3404513075947762,1.365301251411438,1.281726360321045,1.3139827102422714,1.3368456363677979,1.257499098777771,1.2924362421035767,1.318000316619873,1.3636807203292847,1.3981354385614395,1.4169138669967651,2.203550100326538,2.363402009010315,2.4706602096557617,3.527024984359741,3.7156165540218353,3.8969545364379883,3.371920585632324,3.5559468418359756,3.7106175422668457,3.205935001373291,3.4151066839694977,3.585737705230713,3.799546957015991,4.025452077388763,4.168641090393066,0.8695381283760071,0.898830633610487,0.9193751811981201,0.8776025772094727,0.8891552612185478,0.9004008769989014,0.8664825558662415,0.8903129436075687,0.9063679575920105,0.8660651445388794,0.8912075608968735,0.9017393589019775,0.8641921877861023,0.8837771825492382,0.8957761526107788,1.3094395e-05,1.5488593e-05,1.8712133e-05,20.88542,21.153221,21.504038,17.884073,18.269156,18.641811,15.546885,15.79308,16.011114,25.909637,26.733826,27.795769
232,1.0279144048690796,1.053535245358944,1.0745069980621338,1.3048661947250366,1.3394552245736122,1.3634755611419678,1.2778669595718384,1.313106209039688,1.3324613571166992,1.2406343221664429,1.278203308582306,1.3028414249420166,1.3734384775161743,1.403648927807808,1.427793264389038,2.1974174976348877,2.348030462861061,2.4615702629089355,3.49765944480896,3.71177539229393,3.8911213874816895,3.361316680908203,3.5625441670417786,3.70341157913208,3.118975877761841,3.340229868888855,3.5013835430145264,3.8285651206970215,4.029138207435608,4.2042555809021,0.8656353950500488,0.8898355104029179,0.9152299165725708,0.8759360313415527,0.8882146887481213,0.8995022177696228,0.8615202903747559,0.8914977796375751,0.9074274897575378,0.8692253828048706,0.8950846642255783,0.9073780179023743,0.8693099617958069,0.8825733251869678,0.8925685882568359,1.3075769e-05,1.540361e-05,1.8663704e-05,19.874664,20.162624,20.475824,18.260595,18.647196,18.94755,16.447264,16.697817,17.002193,34.668884,35.706314,37.25879
233,1.0235073566436768,1.05009426176548,1.0727218389511108,1.2973356246948242,1.3324414193630219,1.3581602573394775,1.274075984954834,1.3087058365345001,1.3305591344833374,1.247076153755188,1.2819815948605537,1.3090355396270752,1.352854609489441,1.3868390321731567,1.4064555168151855,2.1750733852386475,2.330561026930809,2.4507017135620117,3.458300828933716,3.6664625853300095,3.8525872230529785,3.3579165935516357,3.559118002653122,3.706747531890869,3.161048412322998,3.363894611597061,3.5400075912475586,3.709963321685791,3.9354516118764877,4.088672637939453,0.8698194622993469,0.8990464396774769,0.9206969141960144,0.8763412833213806,0.8888562954962254,0.8994227647781372,0.86595219373703,0.8911825008690357,0.9070491194725037,0.8709124326705933,0.8943892419338226,0.9055938720703125,0.8642863631248474,0.8822305612266064,0.8931109309196472,1.3835728e-05,1.6063219e-05,1.8980354e-05,20.213974,20.542236,20.931158,18.059952,18.420767,18.776644,15.6847105,15.912046,16.140884,32.150986,33.270447,34.217728
234,1.0291249752044678,1.0562073588371277,1.0768828392028809,1.2961701154708862,1.3300259485840797,1.3561280965805054,1.2816218137741089,1.3122590631246567,1.335817813873291,1.247235894203186,1.2827782407402992,1.308656930923462,1.35735285282135,1.3915808945894241,1.4103299379348755,2.1956515312194824,2.3517991453409195,2.464782953262329,3.4498655796051025,3.64935265481472,3.840757369995117,3.3705341815948486,3.5472732335329056,3.7014052867889404,3.1710846424102783,3.3804765045642853,3.546710729598999,3.8011293411254883,4.034106150269508,4.185426712036133,0.8668221235275269,0.8938117548823357,0.9163689613342285,0.8776547312736511,0.8894360587000847,0.9007571339607239,0.8672513961791992,0.8914835974574089,0.9068836569786072,0.8722308874130249,0.8934025578200817,0.9049608111381531,0.8678603172302246,0.8826726377010345,0.8922677636146545,1.5303493e-05,1.7289072e-05,1.9952655e-05,20.53033,20.898396,21.329197,17.518932,17.854103,18.213404,15.487138,15.714747,15.923854,27.972641,29.173573,30.58879
235,1.019675612449646,1.0467997640371323,1.06755530834198,1.311179518699646,1.3468578085303307,1.3727174997329712,1.2834795713424683,1.3181545212864876,1.339171290397644,1.2494351863861084,1.2868169248104095,1.3108956813812256,1.3668718338012695,1.3988301903009415,1.4234349727630615,2.176879405975342,2.3274310678243637,2.44105863571167,3.5659070014953613,3.782636597752571,3.965538740158081,3.397489309310913,3.5965582877397537,3.7458982467651367,3.173336982727051,3.3940762728452682,3.5551605224609375,3.845003604888916,4.053976118564606,4.234642028808594,0.8732154965400696,0.9021363146603107,0.920762300491333,0.873062789440155,0.8876091912388802,0.8986344337463379,0.8616922497749329,0.8901381455361843,0.9061682820320129,0.869748592376709,0.894198764115572,0.906688392162323,0.8687820434570312,0.8822648227214813,0.892467200756073,1.757592e-05,1.9698404e-05,2.2783875e-05,20.067757,20.518406,20.770477,17.639156,17.941479,18.240509,15.29078,15.531112,15.720137,30.387383,31.450142,32.50093
236,1.0288164615631104,1.0547957569360733,1.0763792991638184,1.2985643148422241,1.333861581981182,1.359451174736023,1.2865393161773682,1.3164543434977531,1.3408057689666748,1.2520978450775146,1.2871358916163445,1.3126721382141113,1.35911226272583,1.3949636593461037,1.4153566360473633,2.202455997467041,2.349287584424019,2.4655046463012695,3.468336820602417,3.6791459023952484,3.8607003688812256,3.38706374168396,3.565767303109169,3.7237720489501953,3.185765504837036,3.393843397498131,3.5653719902038574,3.804196357727051,4.027824223041534,4.195749759674072,0.8660186529159546,0.8910427317023277,0.9151523113250732,0.8764755129814148,0.8896410278975964,0.9000563025474548,0.8649336695671082,0.8901651948690414,0.9054558873176575,0.8657851815223694,0.8910383507609367,0.9001973271369934,0.8712368011474609,0.8842992000281811,0.8951728940010071,2.1275133e-05,2.3871195e-05,2.7291477e-05,19.94465,20.293066,20.603855,18.142488,18.512547,18.855728,15.869978,16.106543,16.367151,29.496826,30.62389,31.472641
237,1.0281989574432373,1.0557748973369598,1.076695442199707,1.296347737312317,1.3319943398237228,1.3577096462249756,1.2803080081939697,1.3139618039131165,1.3353180885314941,1.2489060163497925,1.2837407290935516,1.3075753450393677,1.3493047952651978,1.384384237229824,1.4032933712005615,2.199049949645996,2.35748553276062,2.474153995513916,3.467695474624634,3.678213745355606,3.857694625854492,3.408107280731201,3.606451764702797,3.7581193447113037,3.163301944732666,3.3717933893203735,3.5333266258239746,3.7519261837005615,3.9898041486740112,4.147442817687988,0.8689311146736145,0.8971884101629257,0.9194487929344177,0.876850426197052,0.8883193768560886,0.8990066051483154,0.861236572265625,0.8899399824440479,0.9062774777412415,0.872696578502655,0.8946076482534409,0.90428626537323,0.8720492720603943,0.8845156878232956,0.8940523862838745,1.2055039e-05,1.4707446e-05,1.7762184e-05,20.660273,21.024967,21.465618,17.452267,17.800245,18.003998,15.599459,15.837811,16.09152,29.380806,30.230091,31.483292
238,1.024304986000061,1.053378701210022,1.0741735696792603,1.2968460321426392,1.3306170776486397,1.3558560609817505,1.2752339839935303,1.3090103641152382,1.3317747116088867,1.2519465684890747,1.287909172475338,1.3114187717437744,1.357035756111145,1.390327736735344,1.4131922721862793,2.1843202114105225,2.3418018370866776,2.45701265335083,3.4519572257995605,3.6627099215984344,3.84633731842041,3.3682961463928223,3.5714601427316666,3.730118751525879,3.195460081100464,3.4114034324884415,3.5697999000549316,3.773226737976074,3.9875183701515198,4.160294055938721,0.8671337962150574,0.8934915103018284,0.9153949022293091,0.8767909407615662,0.8894452713429928,0.900945782661438,0.8609716296195984,0.890548400580883,0.9058220982551575,0.8666926026344299,0.8912508189678192,0.9018345475196838,0.868587851524353,0.8844513110816479,0.8949370384216309,2.020225e-05,2.2358028e-05,2.5447458e-05,20.614733,20.983614,21.477869,18.706059,19.117641,19.624352,15.824685,16.007698,16.205603,28.593987,29.982311,31.283066
239,1.0257213115692139,1.0504728704690933,1.071946144104004,1.3055275678634644,1.3385208323597908,1.362485408782959,1.276602864265442,1.3107628673315048,1.3332595825195312,1.2458245754241943,1.2833313569426537,1.3077600002288818,1.366323709487915,1.402345709502697,1.4207613468170166,2.1880433559417725,2.335566997528076,2.451258897781372,3.503854751586914,3.704243317246437,3.8839175701141357,3.3561530113220215,3.555282846093178,3.7111589908599854,3.166638135910034,3.384531870484352,3.550236225128174,3.8794655799865723,4.10391029715538,4.26947021484375,0.8704586625099182,0.9001918509602547,0.9220424890518188,0.8773038983345032,0.8888303972780704,0.8995505571365356,0.8671891689300537,0.8921426348388195,0.9062411785125732,0.8647404313087463,0.8911177702248096,0.902568519115448,0.8725813627243042,0.885103140026331,0.8948864936828613,1.5698373e-05,1.8153805e-05,2.1405518e-05,19.889095,20.17679,20.533186,17.22431,17.618938,17.907627,15.874193,16.145695,16.349543,25.292957,26.373447,27.084476
240,1.0277321338653564,1.0534074306488037,1.0745089054107666,1.299906849861145,1.3343481943011284,1.3609287738800049,1.2838155031204224,1.3168108761310577,1.3377890586853027,1.2499343156814575,1.2862651273608208,1.3128629922866821,1.3501825332641602,1.3853968381881714,1.405942678451538,2.1976425647735596,2.3404115587472916,2.452723503112793,3.477421283721924,3.6900485306978226,3.8761606216430664,3.401944875717163,3.5890370905399323,3.7332749366760254,3.188040018081665,3.391611635684967,3.5635061264038086,3.755290985107422,3.978644847869873,4.13840913772583,0.8677424192428589,0.898606214672327,0.9182568788528442,0.8754675984382629,0.8889004476368427,0.898480236530304,0.8669451475143433,0.8901217430830002,0.90493243932724,0.8679025769233704,0.8923856914043427,0.9029800295829773,0.8699997067451477,0.8850943595170975,0.8950232863426208,1.7993152e-05,2.0256732e-05,2.322346e-05,19.396967,19.73491,20.06321,17.434273,17.73478,18.128622,15.604204,15.835728,16.08776,23.747192,24.668762,25.86496
241,1.0281178951263428,1.0522369965910912,1.0738332271575928,1.2994427680969238,1.3331101760268211,1.358022689819336,1.2736328840255737,1.308655671775341,1.3301317691802979,1.2465680837631226,1.2824816480278969,1.3076965808868408,1.3662769794464111,1.4032240509986877,1.4239263534545898,2.1959002017974854,2.337272882461548,2.4558792114257812,3.478621244430542,3.678401529788971,3.8616623878479004,3.3657712936401367,3.56863209605217,3.721376657485962,3.168959379196167,3.3718541115522385,3.5342650413513184,3.832239866256714,4.073925092816353,4.240894794464111,0.8674680590629578,0.8929015398025513,0.9162499904632568,0.8757016062736511,0.8899463340640068,0.8991891741752625,0.8630279898643494,0.8899333029985428,0.9061846137046814,0.8700380921363831,0.8932813927531242,0.9047631025314331,0.8697412014007568,0.8840668685734272,0.8942283391952515,1.2971461e-05,1.5235273e-05,1.8898398e-05,19.645884,20.05616,20.336823,17.985365,18.385418,18.818398,15.740948,15.968965,16.189291,25.69115,26.8462,27.544563
242,1.0258663892745972,1.0522865280508995,1.072568655014038,1.2978184223175049,1.332892656326294,1.358702540397644,1.2750526666641235,1.3079068809747696,1.3315033912658691,1.2411059141159058,1.2773501724004745,1.3037296533584595,1.3655965328216553,1.4013869166374207,1.420959711074829,2.1963469982147217,2.345015436410904,2.4617390632629395,3.4727280139923096,3.684788778424263,3.8689770698547363,3.347118377685547,3.5413780361413956,3.6957812309265137,3.1295557022094727,3.3434387743473053,3.5081114768981934,3.828669309616089,4.053614631295204,4.223111152648926,0.8671762943267822,0.8944372981786728,0.9184284806251526,0.8749373555183411,0.8890784047544003,0.8989817500114441,0.8695439100265503,0.8916040770709515,0.9069623947143555,0.8691606521606445,0.8919399008154869,0.9038681983947754,0.8725475668907166,0.8849245198071003,0.8955729603767395,1.4591962e-05,1.6910024e-05,2.0347536e-05,20.035233,20.36222,20.68958,17.857388,18.24944,18.610493,15.726069,15.978807,16.253654,28.198238,29.546127,30.336746
243,1.0316591262817383,1.0582266747951508,1.077834963798523,1.2975820302963257,1.3337156027555466,1.3592145442962646,1.2748515605926514,1.3087685480713844,1.3304589986801147,1.2453961372375488,1.2810350731015205,1.3066257238388062,1.3723827600479126,1.4094236195087433,1.4265122413635254,2.2016639709472656,2.348437026143074,2.457007646560669,3.4604477882385254,3.6757722944021225,3.8610024452209473,3.3531479835510254,3.553176611661911,3.706244945526123,3.160219669342041,3.3645520359277725,3.5253195762634277,3.8209760189056396,4.062803149223328,4.214901924133301,0.869410514831543,0.8985182270407677,0.9188499450683594,0.8754867911338806,0.8892151042819023,0.8986080884933472,0.8608154654502869,0.8909196965396404,0.9067547917366028,0.868974506855011,0.8927677012979984,0.9031211137771606,0.8630167245864868,0.8835042007267475,0.8939822912216187,1.9744039e-05,2.1990156e-05,2.5004148e-05,19.756989,20.049026,20.382336,17.587532,17.926334,18.275917,15.763468,15.961237,16.20372,25.993805,26.760357,27.388763
244,1.0153522491455078,1.0472615510225296,1.0697295665740967,1.3037409782409668,1.3393592238426208,1.362959384918213,1.2724300622940063,1.3087825402617455,1.3314473628997803,1.2483948469161987,1.2844531685113907,1.3096134662628174,1.3588871955871582,1.3926915973424911,1.4132682085037231,2.1554384231567383,2.3246883749961853,2.447079658508301,3.496222496032715,3.7046952843666077,3.883117914199829,3.36088490486145,3.564928323030472,3.7163150310516357,3.162447214126587,3.386974647641182,3.545684337615967,3.7748820781707764,4.00460709631443,4.16658878326416,0.868150532245636,0.8953942023217678,0.9171813130378723,0.8743420243263245,0.887995682656765,0.897857129573822,0.8637388944625854,0.8909329175949097,0.9057371020317078,0.8720744252204895,0.8936734199523926,0.9043514132499695,0.8703750967979431,0.8842195644974709,0.8951480388641357,1.5791506e-05,1.8219696e-05,2.1629035e-05,19.752089,20.0392,20.36156,17.517376,17.958181,18.200462,15.516991,15.757261,15.985699,27.665085,28.89878,30.284088
245,1.0193322896957397,1.0471790060400963,1.0669233798980713,1.2991608381271362,1.3332287073135376,1.3593709468841553,1.273975133895874,1.3077990785241127,1.3309913873672485,1.2437697649002075,1.2773879244923592,1.3023638725280762,1.359181523323059,1.3929237946867943,1.4137320518493652,2.1712288856506348,2.326322466135025,2.436155319213867,3.486701726913452,3.6869564205408096,3.876847505569458,3.356438159942627,3.5513439923524857,3.7074365615844727,3.1466426849365234,3.34685742855072,3.511122226715088,3.784411668777466,4.012075528502464,4.1766815185546875,0.8723422288894653,0.8971544578671455,0.9176303744316101,0.8745519518852234,0.8888738043606281,0.898725152015686,0.8641021251678467,0.8913732096552849,0.906177282333374,0.8755843043327332,0.8948680609464645,0.905134916305542,0.8748841881752014,0.8867214620113373,0.8959882259368896,1.5996397e-05,1.8790597e-05,2.1912158e-05,19.564028,19.804874,20.16993,17.812622,18.303005,18.61473,15.9374695,16.241817,16.562422,28.386036,29.527384,30.432049
246,1.0191024541854858,1.0474192276597023,1.068471908569336,1.2998658418655396,1.3339527696371078,1.3593266010284424,1.2735083103179932,1.3033881187438965,1.3249058723449707,1.249298095703125,1.2839277908205986,1.3090338706970215,1.35979163646698,1.3946895971894264,1.4157187938690186,2.1672041416168213,2.3246704787015915,2.4394569396972656,3.470855712890625,3.681817337870598,3.863517999649048,3.339191436767578,3.5190338492393494,3.6692323684692383,3.17887282371521,3.3959728330373764,3.5600459575653076,3.8062539100646973,4.034717455506325,4.200005531311035,0.8711202144622803,0.901386696845293,0.9204844236373901,0.8794230222702026,0.8893188275396824,0.9001973271369934,0.8652932643890381,0.8917979672551155,0.9075320363044739,0.8729238510131836,0.8931703083217144,0.9039347767829895,0.871955156326294,0.8853757418692112,0.8944517970085144,1.8328428e-05,2.0925188e-05,2.3368746e-05,19.406113,19.874453,20.367334,17.539976,17.880665,18.2056,15.448741,15.69585,15.999516,25.642876,26.267963,27.254852
247,1.0269562005996704,1.053998239338398,1.07383394241333,1.3070770502090454,1.3417665511369705,1.3678900003433228,1.2747355699539185,1.3095279335975647,1.3313124179840088,1.2479506731033325,1.2831717357039452,1.3073523044586182,1.3443450927734375,1.3807561993598938,1.4013135433197021,2.202057123184204,2.3556505739688873,2.4678406715393066,3.495450735092163,3.708902895450592,3.893115282058716,3.3778176307678223,3.56832155585289,3.718930244445801,3.1611335277557373,3.3751015067100525,3.53475284576416,3.695431709289551,3.932337924838066,4.085193634033203,0.8740536570549011,0.8961887955665588,0.9136137962341309,0.87298184633255,0.8880481459200382,0.8974100947380066,0.8629763126373291,0.8913753442466259,0.9062970876693726,0.8720974326133728,0.8920877277851105,0.9049839973449707,0.8719365000724792,0.8839914798736572,0.8949100971221924,1.3481826e-05,1.6047154e-05,1.9103289e-05,20.15363,20.466896,20.714933,17.522995,17.847614,18.15447,14.817064,15.013201,15.2002735,27.675095,28.944418,29.523674
248,1.0270618200302124,1.0514735355973244,1.0725586414337158,1.3008118867874146,1.3341676741838455,1.3600127696990967,1.277727484703064,1.3084732741117477,1.3324534893035889,1.2372413873672485,1.2729529738426208,1.2986118793487549,1.3638219833374023,1.4011064991354942,1.4179822206497192,2.1973495483398438,2.3448897302150726,2.461872100830078,3.487330913543701,3.6903436332941055,3.8801605701446533,3.369367837905884,3.550753802061081,3.710566997528076,3.119274854660034,3.32456274330616,3.4894556999206543,3.832623243331909,4.083415672183037,4.22775936126709,0.8724019527435303,0.9031023867428303,0.9206997752189636,0.8759528994560242,0.8887485451996326,0.8978189826011658,0.8671116232872009,0.8913959711790085,0.9058732390403748,0.8750606775283813,0.8941077515482903,0.9053238034248352,0.8738282918930054,0.884543888270855,0.8954846262931824,1.4588237e-05,1.7070677e-05,1.9997358e-05,19.784937,20.014915,20.378168,17.402048,17.804295,18.14621,15.872904,16.121132,16.400236,25.054886,26.207241,27.209328
249,1.0209245681762695,1.0505934581160545,1.071678638458252,1.3084646463394165,1.3423633873462677,1.3691591024398804,1.2762268781661987,1.3088772147893906,1.328802227973938,1.2438310384750366,1.278613030910492,1.3027151823043823,1.3573040962219238,1.3902880996465683,1.4126904010772705,2.16542387008667,2.3298005908727646,2.442537784576416,3.5091793537139893,3.716907322406769,3.907172203063965,3.369093418121338,3.5644157975912094,3.711329460144043,3.1452934741973877,3.3581685721874237,3.5181474685668945,3.8083109855651855,4.028312832117081,4.193026542663574,0.8744359612464905,0.9007225185632706,0.921173632144928,0.8773359060287476,0.8879635520279408,0.8981642723083496,0.8643141388893127,0.8907608948647976,0.9065748453140259,0.8773980140686035,0.8956734649837017,0.9065797924995422,0.8716927766799927,0.8841460607945919,0.8936727643013,2.041459e-05,2.2933818e-05,2.6062131e-05,19.318832,19.5307,19.842592,17.485935,17.883259,18.241982,14.78278,15.017765,15.241415,29.789879,30.76495,32.074608
250,1.0240122079849243,1.050782948732376,1.0720062255859375,1.2951526641845703,1.3291228115558624,1.3549915552139282,1.2721507549285889,1.305040717124939,1.326965570449829,1.24440336227417,1.2789918705821037,1.3047404289245605,1.3489398956298828,1.3890944495797157,1.4075782299041748,2.1874823570251465,2.3340388536453247,2.4475555419921875,3.459730863571167,3.666603997349739,3.8524229526519775,3.3547661304473877,3.5466410368680954,3.69645357131958,3.15346360206604,3.3612447381019592,3.5341062545776367,3.7630295753479004,4.021717831492424,4.179978370666504,0.8646441102027893,0.8980505988001823,0.9175523519515991,0.8765090703964233,0.8890843689441681,0.9004564881324768,0.864673912525177,0.8909220919013023,0.9074074625968933,0.8736120462417603,0.8937826342880726,0.9062355756759644,0.8719883561134338,0.8848972618579865,0.8946772217750549,1.6152859e-05,1.8455088e-05,2.1547079e-05,19.27153,19.580748,19.992117,17.454771,17.766928,18.029013,15.176718,15.455637,15.775625,29.1138,30.235329,31.256226
251,1.0210847854614258,1.0495748966932297,1.0711019039154053,1.2952576875686646,1.3301861956715584,1.3556809425354004,1.2739099264144897,1.3085690662264824,1.328279972076416,1.2443318367004395,1.2804044038057327,1.306330680847168,1.3570966720581055,1.3905152305960655,1.4115163087844849,2.1694860458374023,2.326164662837982,2.4417941570281982,3.4576737880706787,3.6677465736865997,3.855976104736328,3.3534812927246094,3.5592740774154663,3.6979849338531494,3.1647884845733643,3.3684791326522827,3.541407823562622,3.780031442642212,4.008007198572159,4.163835525512695,0.8679643273353577,0.9003329575061798,0.9215846657752991,0.8758484721183777,0.8895080238580704,0.9007901549339294,0.8681526780128479,0.8914478495717049,0.9064547419548035,0.871742844581604,0.8937314338982105,0.9062743186950684,0.8694785237312317,0.8833505623042583,0.8951523900032043,1.9356608e-05,2.1699117e-05,2.4668872e-05,19.410276,19.807764,20.263996,17.247404,17.632591,18.054543,14.806531,15.037758,15.228395,26.092484,26.955097,28.037277
252,1.0265899896621704,1.0523326471447945,1.0760116577148438,1.2917180061340332,1.3268566280603409,1.3528828620910645,1.275638461112976,1.3097548857331276,1.3298280239105225,1.2417916059494019,1.2769513204693794,1.3014991283416748,1.3578256368637085,1.393531784415245,1.4183094501495361,2.1901955604553223,2.334121584892273,2.4573912620544434,3.4469683170318604,3.658547267317772,3.8498640060424805,3.3649072647094727,3.5584560334682465,3.705904960632324,3.1414294242858887,3.345855325460434,3.511263370513916,3.7624242305755615,4.002021864056587,4.175339698791504,0.8715800642967224,0.8962732590734959,0.9134471416473389,0.8754914402961731,0.8894357979297638,0.9000993371009827,0.8698180913925171,0.8923120312392712,0.9071642160415649,0.870805561542511,0.8935060501098633,0.9057152271270752,0.8733461499214172,0.8853234313428402,0.8959991931915283,2.4065375e-05,2.6380178e-05,2.965331e-05,18.176603,18.434532,18.737904,17.072384,17.373676,17.701273,15.262735,15.465545,15.689657,32.169983,33.3712,34.66365
